abonent_id,reg_start_date,reg_end_date,reg_time_seconds,reg_time_minutes,reg_time_hours
3591954d-4584-4abe-99b2-aa777f12fcdb,2023-10-04T10:11:35.720511+00:00,2023-10-04T10:18:36.781513+00:00,421.061002,7.017683366666666,0.1169613894
35efaa9d-2533-475e-a256-a08a8f440fe0,2023-10-16T09:59:00.995744+00:00,2023-10-16T09:59:58.118270+00:00,57.122526,0.9520421,0.01586736833
35fcfad2-4847-47bd-b09e-fede885d1fb3,2023-10-09T10:44:42.442985+00:00,2023-10-09T10:46:05.932744+00:00,83.489759,1.3914959833333334,0.02319159972
3672cdb6-7d76-4bd5-8374-c364bbaeb3fc,2023-10-31T09:49:34.506041+00:00,2023-10-31T09:53:44.493934+00:00,249.987893,4.166464883333334,0.06944108139
36bddf79-9d5d-4f87-b457-e2a3b2007768,2023-10-20T11:44:55.992788+00:00,2023-10-20T11:45:33.582026+00:00,37.589238,0.6264873000000001,0.010441455
37aa8850-5c08-48de-8065-dfbee5262677,2023-10-09T05:37:52.326278+00:00,2023-10-09T05:51:30.363012+00:00,818.036734,13.633945566666666,0.2272324261
3834a00c-dc65-457b-82f7-0433e6fdd7d6,2023-10-10T09:30:33.019842+00:00,2023-10-10T09:31:12.898801+00:00,39.878959,0.6646493166666667,0.01107748861
383f5f50-95f0-4299-8209-81d97bee1201,2023-10-04T03:00:11.888384+00:00,2023-10-04T03:08:12.278881+00:00,480.390497,8.006508283333334,0.1334418047
387745df-d7e9-4270-b40d-e7082746f977,2023-10-10T14:24:39.680549+00:00,2023-10-10T14:25:27.013571+00:00,47.333022,0.7888837,0.01314806167
38985325-db01-4b9c-b8b9-1f41c39f633b,2023-10-30T09:20:40.826463+00:00,2023-10-30T09:21:47.025895+00:00,66.199432,1.1033238666666667,0.01838873111
3904e33a-4003-4da8-908f-6115e6b66a5e,2023-10-18T15:55:28.580798+00:00,2023-10-18T15:57:48.799423+00:00,140.218625,2.336977083333333,0.03894961806
396569ef-ba35-4b8f-8014-b40d5d40d54c,2023-10-11T10:38:44.857624+00:00,2023-10-11T10:41:47.215135+00:00,182.357511,3.03929185,0.05065486417
3977942a-fe23-489b-b7dd-652edce5aa08,2023-10-20T07:09:03.585520+00:00,2023-10-20T07:09:52.708147+00:00,49.122627,0.81871045,0.01364517417
398186fd-ffaa-410b-b13e-18d20567e558,2023-10-16T13:02:43.313330+00:00,2023-10-16T13:02:53.141647+00:00,9.828317,0.1638052833333333,0.002730088056
39c18638-ec56-4aa3-aef7-b12b88a0982f,2023-10-23T03:39:36.841625+00:00,2023-10-23T03:40:00.928105+00:00,24.08648,0.4014413333333333,0.006690688889
39f0d253-0220-469e-9d70-877251b1a088,2023-10-06T12:48:05.571016+00:00,2023-10-06T12:55:05.665107+00:00,420.094091,7.001568183333333,0.1166928031
3adc2d0c-d523-49e0-8e17-875d0197a11b,2023-10-27T13:10:35.385929+00:00,2023-10-27T13:11:24.907680+00:00,49.521751,0.8253625166666667,0.01375604194
3ba320eb-91d6-4d28-b663-84479bd0305e,2023-10-17T07:32:52.816132+00:00,2023-10-17T07:34:49.535126+00:00,116.718994,1.9453165666666663,0.03242194278
3bf5a5c1-d8b8-46e3-b0dc-15f6f050423d,2023-10-17T15:52:32.023444+00:00,2023-10-17T15:52:42.202398+00:00,10.178954,0.1696492333333333,0.002827487222
3c13d4b2-2235-4604-98db-5ba37a62bd63,2023-10-13T14:54:31.798417+00:00,2023-10-13T14:54:51.644847+00:00,19.84643,0.3307738333333334,0.005512897222
3c540ad4-3549-4355-91d1-7e51c06bb770,2023-10-31T14:48:37.629300+00:00,2023-10-31T14:51:12.937406+00:00,155.308106,2.588468433333333,0.04314114056
3ca165c4-e012-41c8-a877-448ce6e9e3e5,2023-10-10T15:16:44.862516+00:00,2023-10-10T15:21:55.453330+00:00,310.590814,5.176513566666667,0.08627522611
